id,name,host_id,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,city
735775,2000 s.f. house for sxsw!,3005855,30.18722,-97.78813,Entire home/apt,375,3,0,,1,Austin
736279,2 Miles From The Domain & Whole Foods!,3842544,30.41276,-97.72443,Private room,70,30,15,0.16,1,Austin
742593,Cool Updated Craftsman Bungalow in Hyde Park.,2862517,30.31197,-97.72955,Entire home/apt,298,3,89,1.11,2,Austin
743362,The Boho Nest - 10 mins to DT & COTA  3BR/2BTH,3893968,30.19538,-97.69632,Entire home/apt,150,3,10,7.89,1,Austin
746317,Walk to Zilker Park. Amazing Location! 1 Gigabit,1840480,30.25909,-97.77017,Entire home/apt,278,4,66,0.63,11,Austin
747499,Charming Cottage Close to Downtown,3924382,30.28026,-97.75703,Entire home/apt,190,3,99,0.95,1,Austin
750935,"3BR/2BA Dwntwn House, AVOID TRAFFIC",3948329,30.2702,-97.72862,Entire home/apt,600,2,27,0.34,1,Austin
758675,Guest house off of S. Congress,3827132,30.24539,-97.74624,Entire home/apt,70,30,26,0.72,1,Austin
760036,Luxury urban loft downtown Austin,4005799,30.26836,-97.74724,Entire home/apt,200,14,2,0.23,2,Austin
762400,"Large Downtown Area Home, Sleeps 10",1795217,30.27805,-97.75752,Entire home/apt,646,2,145,1.84,1,Austin
763084,SXSW Central Austin Home,4022974,30.29624,-97.77349,Entire home/apt,1999,3,1,0.01,1,Austin
765117,"F1 FANS  S. Austin, 6 mi to capital",4033615,30.21366,-97.81559,Private room,106,1,0,,1,Austin
765450,The Coffey Grounds:No cleaning fee or extra taxes!,4035868,30.32255,-97.73869,Entire home/apt,240,1,135,2.8,1,Austin
771437,S. Austin Home,4070275,30.22437,-97.78495,Private room,100,1,7,0.14,1,Austin
772700,Lovely Bungalow Central/East Austin,1132515,30.28554,-97.71977,Entire home/apt,350,3,1,0.01,1,Austin
775192,Private Bedroom/Bathroom SE Austin,2438977,30.23746,-97.7099,Private room,265,1,2,0.02,1,Austin
776649,Huge house 15mins walk to Downtown,1101753,30.24369,-97.74169,Entire home/apt,3000,2,59,0.56,1,Austin
785963,Bouldin Cottage,4143759,30.24784,-97.76318,Entire home/apt,443,2,77,3.27,1,Austin
789994,"Private room in 3 BR condo Austin, TX",4162906,30.32713,-97.68127,Private room,125,1,0,,1,Austin
801521,Fantastic SOCO Studio,4218754,30.23457,-97.7615,Entire home/apt,109,2,140,2.06,2,Austin
811086,UNIQUE Downtown/ Prime Location/CLEAN,419707,30.27485,-97.7486,Entire home/apt,260,1,7,0.19,3,Austin
813709,Cozy Bright Hyde Park Guest House,578211,30.30263,-97.7293,Entire home/apt,102,20,52,0.51,9,Austin
814908,Sprawling Home with Pool and Hot Tub near Downtown Austin,2762526,30.2545,-97.77458,Entire home/apt,1264,3,61,0.58,2,Austin
825940,Quiet central Austin 2-bed/2-bath,3922483,30.2402,-97.77623,Entire home/apt,195,7,35,0.8,1,Austin
826750,"Wow-5 BRs, Deck,Grill, Firepit, Near Lakes, Domain",3584580,30.44262,-97.82678,Entire home/apt,305,3,42,1.09,3,Austin
839470,"Cute, cozy room in Barton Hills",889533,30.24565,-97.77877,Private room,60,1,0,,1,Austin
846780,deco chic 2/1 cottage - zilker/sola,4421865,30.25222,-97.7704,Entire home/apt,151,2,185,4.23,1,Austin
850518,Prime east-side location,3354999,30.26379,-97.72015,Entire home/apt,225,2,96,1.29,1,Austin
860402,Austin Downtown Urban Oasis - 2 br 1 1/2 bath,4506424,30.26986,-97.7485,Entire home/apt,150,30,8,0.09,1,Austin
867806,Beautiful Allandale Flat,245617,30.33229,-97.74462,Entire home/apt,85,30,4,0.14,1,Austin
870943,Zilker cabin and 200 yr Live Oak! Nature! Hike!,2791060,30.2499,-97.77982,Entire home/apt,118,30,5,0.06,2,Austin
878464,SXSW Haven: Bungalow in the Heart of East Austin,4160337,30.27787,-97.71919,Entire home/apt,500,2,3,0.03,1,Austin
879070,Harmony House (1 room w/ 2 beds) Central Austin,582827,30.32095,-97.75126,Private room,98,30,168,1.61,2,Austin
883802,"Urban Homestead, 5 minutes to downtown",880571,30.27188,-97.72466,Private room,71,2,327,10.12,4,Austin
883970,"Modern 1/1 Apt in SOCO, dog & elec car friendly",4681431,30.24563,-97.7484,Entire home/apt,149,2,17,0.27,1,Austin
890163,Modern Crash Pad on Holly St.,4725234,30.25233,-97.72403,Entire home/apt,155,3,201,2.39,2,Austin
892124,Modern S. Austin Garage Apartment,4740421,30.24759,-97.77108,Entire home/apt,140,2,168,1.6,1,Austin
893630,Gorgeous Garden St. House near Downtown- Remodeled,4753546,30.25264,-97.72013,Entire home/apt,157,5,49,2.32,3,Austin
894743,Tucked Away SoCo Treehouse - 78704,3539325,30.23419,-97.75288,Entire home/apt,45,30,50,0.48,2,Austin
895352,East Austin House SXSW,3701946,30.28209,-97.70628,Entire home/apt,600,3,6,0.14,1,Austin
900420,SXSW House Rental- East Central,4808690,30.2917,-97.70521,Entire home/apt,775,5,0,,1,Austin
904354,Rare Wild West-style compound nr DT,1772568,30.25878,-97.7233,Entire home/apt,793,2,212,2.29,2,Austin
908424,"Big House in SoCo - Perfect for SXSW, ACL, F1!",4868171,30.24472,-97.74395,Entire home/apt,495,3,9,0.11,1,Austin
910250,"""5 minutes from everything Austin..."" -Super comfy",4882441,30.26227,-97.76355,Entire home/apt,157,3,44,1.01,2,Austin
910957,SXSW Chic cozy pad,4886183,30.30073,-97.74285,Private room,375,1,0,,1,Austin
915150,Eastside Zenpalace,4912454,30.26582,-97.71609,Entire home/apt,300,2,11,0.11,2,Austin
916900,2br E Austin home in heart of SXSW!,1752578,30.25526,-97.73167,Entire home/apt,425,3,2,0.02,1,Austin
917823,Beautiful mid-century modern home in Wooten park,4918228,30.3614,-97.71967,Entire home/apt,84,2,116,3.68,1,Austin
917932,The Railyard Oasis Located Downtown,4929310,30.26584,-97.73999,Entire home/apt,265,1,240,9.51,28,Austin
917990,Bouldin Cottage walk to Downtown,531267,30.25455,-97.75679,Entire home/apt,120,30,4,0.04,3,Austin
918204,Heart of Austin /Mins from SOCO/ZILKER/Downtown,4094761,30.23656,-97.77935,Entire home/apt,159,1,297,6.69,2,Austin
918617,"New Resort Style Pool, Gym, Wifi !",4933902,30.39562,-97.66868,Private room,164,1,0,,1,Austin
925943,SXSW Housing!,4981882,30.37784,-97.68606,Entire home/apt,400,1,0,,1,Austin
926034,The LakeHouse on Lake Austin,412711,30.34422,-97.79106,Entire home/apt,1300,30,60,0.61,1,Austin
929579,SXSW CLOSE TO DOWNTOWN!!!,5004628,30.27617,-97.76189,Entire home/apt,800,5,0,,1,Austin
929758,"Luxury Condo, City Skyline, SXSW",3758683,30.25354,-97.73406,Entire home/apt,250,4,21,0.25,1,Austin
929974,Cozy Artist Condo in the Heart of South Lamar,5008436,30.23581,-97.78312,Private room,77,2,10,0.1,1,Austin
931667,Quiet and Convenient for SXSW,3084105,30.24605,-97.74351,Entire home/apt,300,2,6,0.06,1,Austin
932231,Central Austin Luxury Guest House,1335409,30.27887,-97.75649,Entire home/apt,249,2,55,0.73,1,Austin
933868,Full house near South Congress!,1977547,30.24285,-97.7388,Entire home/apt,650,3,6,0.25,1,Austin
934074,Chic Hyde Park Casita,5037631,30.3019,-97.72821,Entire home/apt,120,2,107,1.02,1,Austin
934471,Big bright room in Old West Austin/Clarksville,5041228,30.27438,-97.74925,Private room,148,2,3,0.03,1,Austin
936349,"Near Apple, Dell, ebay w/breakfast",2121044,30.45601,-97.7552,Private room,74,2,41,0.48,1,Austin
937157,"LOCATION! 3/2 with King, Queen, Twin,  W/D, Garage",5059228,30.24509,-97.73328,Entire home/apt,268,30,93,0.89,3,Austin
942588,1300 sq ft Villa near Downtown,5097393,30.19679,-97.80862,Entire home/apt,500,4,0,,1,Austin
942734,Clarksville Guest House - Downtown,3536176,30.27889,-97.76001,Entire home/apt,1000,1,7,0.08,1,Austin
942843,Enjoy SXSW and ACL in quiet comfort,5099514,30.38216,-97.67033,Entire home/apt,225,3,1,0.01,1,Austin
942883,Sanitized UT Downtown Pristine Condo w/VIEWS,1343838,30.29738,-97.73494,Entire home/apt,90,30,188,6.2,1,Austin
943528,"Downtwn: Convention Ctr, SXSW, Free Parking",5104710,30.26528,-97.74062,Entire home/apt,200,1,425,4.37,1,Austin
943616,Feels Like Home,5105777,30.26679,-97.72173,Entire home/apt,700,4,0,,1,Austin
945590,"Close to Downtown for ACL, F1 or SX",5122558,30.28175,-97.79756,Entire home/apt,900,5,0,,1,Austin
946813,Upper East Side SXSW Retreat,5130794,30.31371,-97.69227,Entire home/apt,399,5,0,,1,Austin
947412,South Austin Charmer 10mins dwntwn,4437388,30.20196,-97.79572,Entire home/apt,139,30,40,1.23,3,Austin
947423,East DT Austin home for SXSW!!,5134988,30.25977,-97.69713,Private room,250,3,0,,1,Austin
949922,"Vintage Airstream in East Austin, Texas",5152543,30.29792,-97.67919,Entire home/apt,79,1,953,12.68,2,Austin
951272,Downtown Austin Texas Condo,1648173,30.27986,-97.74536,Entire home/apt,106,1,849,17.82,1,Austin
953071,Bright E 6th St Downtown Loft,5173278,30.25981,-97.7185,Entire home/apt,114,1,78,0.76,1,Austin
954116,Tiny House- Best central location!,5181843,30.2441,-97.73885,Entire home/apt,136,2,221,3.28,1,Austin
955612,Downtown Austin Spacious Private  Backyard Remodel,5192335,30.21833,-97.72652,Entire home/apt,307,2,137,1.48,1,Austin
957282,Greenbelt Haven,5202192,30.25923,-97.78026,Entire home/apt,1000,3,10,0.32,1,Austin
957405,Entire 2nd Floor of Home for 4 ppl,5206723,30.3209,-97.83023,Private room,350,1,0,,1,Austin
958172,Artist’s  East Side Studio,3828170,30.25462,-97.72175,Entire home/apt,88,28,216,3.87,2,Austin
959270,Gorgeous Guest House in Zilker,5220633,30.2577,-97.77216,Entire home/apt,101,2,163,1.93,2,Austin
959630,"Modern, Spacious Zilker apartment",5215945,30.25473,-97.76774,Entire home/apt,157,5,162,1.72,1,Austin
960315,Beautiful 5 room hardwood home!,4717260,30.32398,-97.7161,Entire home/apt,371,2,177,1.73,1,Austin
960376,Sunny Room in Central East Austin,4845892,30.27298,-97.71074,Private room,49,2,9,0.14,1,Austin
961883,Historical Loft with Capitol View!!,3389824,30.26977,-97.74297,Entire home/apt,184,1,405,10.31,1,Austin
968817,CampEZ-8 in SxSAustin TX,1568741,30.20901,-97.76891,Entire home/apt,18,3,19,12.39,12,Austin
968844,HOT East Downtown House - Walk to Rainey St & Lake,5289039,30.25091,-97.72438,Entire home/apt,256,3,22,0.24,1,Austin
968883,The Forest Retreat,169512,30.24467,-97.73792,Entire home/apt,165,3,32,0.49,3,Austin
973664,Charming 3/2 in the Heart of Austin,5323769,30.24465,-97.74323,Entire home/apt,116,30,6,0.2,1,Austin
974793,Ultimate Distancing in a Treehouse - Huge Yard!,997756,30.25659,-97.75431,Entire home/apt,260,30,2,0.27,1,Austin
975093,Entire Guest Suite in SoCo w/ private entry,266202,30.24414,-97.74839,Entire home/apt,96,4,83,0.89,1,Austin
977492,Private Studio in Modern Crash Pad,4725234,30.25344,-97.72421,Entire home/apt,96,2,476,7.77,2,Austin
977906,Hyde Park Treehouse Apartment,5350399,30.2989,-97.73169,Entire home/apt,115,3,2,0.11,2,Austin
978089,Private Bedroom for SXSW,5352009,30.28573,-97.72013,Private room,200,1,1,0.01,1,Austin
978566,Furnished Modern Home Soco SXSW,5356163,30.23074,-97.76497,Private room,260,5,3,0.03,2,Austin
980785,SXSW Hi-Rise Apartment!!!!,4255546,30.28408,-97.74417,Private room,350,1,0,,1,Austin
985426,East Austin Private Bedroom with Shared Bathroom,1726785,30.27498,-97.704,Private room,77,30,25,0.28,4,Austin
986684,2/1 House in East Austin.,5414607,30.259,-97.72237,Entire home/apt,239,1,23,0.25,1,Austin
996332,Carbon Neutral Oasis in Austin,5473957,30.25084,-97.75562,Private room,96,2,200,2.37,1,Austin
999823,Fantastic Apartment - Right in the Heart of SoCo,6386445,30.24689,-97.75171,Entire home/apt,116,3,297,3.56,2,Austin
1001303,Mid-Century Modern Revivalist Cottage,5467931,30.33664,-97.72655,Entire home/apt,300,2,73,2.99,1,Austin
1024597,Blue Room Downtown Mansion,5641001,30.27245,-97.74884,Private room,149,3,89,1.48,1,Austin
1024819,Tiny Zen Cabin : Sanitized to CDC standards,4635658,30.30223,-97.74066,Entire home/apt,56,2,642,16.7,1,Austin
1034604,Central | Private Pool | 5 bed/4 bath house.,5694515,30.26228,-97.77892,Entire home/apt,1286,2,17,0.36,1,Austin
1042961,SXSW Casita East Austin near Downtown & Airport!,5742468,30.22177,-97.72235,Entire home/apt,220,3,3,0.07,1,Austin
1059128,"Spacious 3/2 House, 10min to Dwntwn",422589,30.32983,-97.68575,Entire home/apt,201,2,168,2.56,1,Austin
1109489,Immaculate suite 10 minutes to downtown Austin,6090278,30.30474,-97.69467,Private room,200,1,204,2.01,2,Austin
1117880,"Spacious, Contemporary, Comfy Home",5920345,30.15579,-97.8045,Entire home/apt,549,2,88,2.27,1,Austin
1126920,Welcoming Austin Home with Tons of Outdoor Space,6182474,30.24554,-97.75536,Entire home/apt,410,3,227,2.35,2,Austin
1135629,SXSW Craftsman Cottage,6229799,30.25741,-97.73223,Entire home/apt,1450,4,5,0.09,1,Austin
1141445,Casa de Desai Large Master Suite!,1726785,30.275,-97.70403,Private room,45,30,21,0.23,4,Austin
1143126,Entire home/apt in Austin for SXSW,6109200,30.29418,-97.7348,Entire home/apt,240,1,0,,1,Austin
1148536,Sophisticated East Austin Townhome Steps From Rainey Street,802614,30.25548,-97.73635,Entire home/apt,464,2,272,4.87,4,Austin
1157268,The Convention Center's Grand Loft,4929310,30.26429,-97.74138,Entire home/apt,362,1,170,1.76,28,Austin
1157317,The Cosmo at the Convention Center,4929310,30.26632,-97.74129,Entire home/apt,609,1,162,1.77,28,Austin
1162922,Downtown Poolside Getaway On 4th St,4929310,30.26492,-97.74243,Entire home/apt,199,1,169,2.22,28,Austin
1165854,Duplex set up as a Corporate Suite,5766765,30.25592,-97.75639,Entire home/apt,75,30,29,0.69,2,Austin
1182544,"Designer ""Treehouse"" Retreat",6469089,30.32702,-97.76043,Entire home/apt,105,30,157,1.72,1,Austin
1195493,Stunning ensuite in East downtown Austin!,1927941,30.27677,-97.7183,Private room,210,3,152,45.15,3,Austin
1197928,"PERFECT FOR ACL  3 bedroom, 2 bath, 2 living rooms",6458257,30.21723,-97.79961,Entire home/apt,250,2,0,,1,Austin
1206474,Upscale Minutes From Downtown/UT,6590859,30.2914,-97.71403,Private room,100,1,98,1.05,1,Austin
1213690,East Downtown Bungalow - Open and Spacious with Private Yard,2436512,30.25766,-97.72323,Entire home/apt,264,1,498,5.91,6,Austin
1242559,Harmony House - Central Austin,582827,30.32006,-97.75067,Entire home/apt,300,30,9,0.09,2,Austin
1248702,Private Above Garage Apt in Central Austin!,5446383,30.31338,-97.7384,Entire home/apt,126,2,283,5.07,1,Austin
1255816,Trendy Travis Heights Flat,427519,30.24357,-97.74217,Entire home/apt,111,1,516,14.19,1,Austin
1265154,Lovely ensuite in East downtown Austin!,1927941,30.27879,-97.71672,Private room,57,3,42,0.75,3,Austin
1278532,Private Craftsman Cottage in East Downtown,2436512,30.25635,-97.72405,Entire home/apt,132,1,624,9.13,6,Austin
1283113,The Graeber by Lodgewell>>6th Street + Pool = OMG!,5722891,30.2682,-97.73773,Entire home/apt,1026,1,66,0.94,1,Austin
1296548,Vacation Home w/ Whole Home Air Cleaner & Jacuzzi,4035731,30.29379,-97.68572,Entire home/apt,128,30,8,0.1,2,Austin
1317291,SunnyPrivate Spacious Flat wParking,1742462,30.2525,-97.71672,Entire home/apt,175,30,145,1.68,1,Austin
1321453,Private room in ATX,7090261,30.2281,-97.72656,Private room,234,1,0,,1,Austin
1327668,Spacious  Sunny Garden Oasis,739362,30.33974,-97.74574,Private room,70,3,190,2.25,6,Austin
1342654,The Best of Austin Right Outside of Your Door.,7281438,30.25974,-97.75369,Entire home/apt,126,30,154,1.98,2,Austin
1343707,West Lake Hills Retreat Near Downtown,7284062,30.31498,-97.80123,Entire home/apt,775,3,64,2.04,1,Austin
1347317,"WOW Nirvana - Hot Tub, Bars, Brewery, Grocery",1739801,30.25956,-97.71488,Entire home/apt,479,1,285,2.9,5,Austin
1349780,"4BR Hill Country Home SXSW, ACL, F1",7323557,30.25285,-97.83055,Entire home/apt,499,30,47,3.02,1,Austin
1388265,CHA CHA CHA!,739362,30.33892,-97.74536,Entire home/apt,450,3,165,2.43,6,Austin
1391406,Large Master Bedroom Suite!,207976,30.21971,-97.72651,Private room,95,3,28,0.42,1,Austin
1397983,"2/1, private, palms and cacti",7547072,30.24813,-97.79337,Entire home/apt,200,2,11,0.35,1,Austin
1401705,!!Central Austin - 10 Mins to Downtown - sleeps 6+,7567467,30.32674,-97.68213,Entire home/apt,228,2,268,6.13,10,Austin
1428582,█ Single Malt Manor | Downtown Austin,814883,30.26602,-97.73134,Entire home/apt,811,2,241,2.94,12,Austin
1440830,Swanky townhouse in heart of it all,7737534,30.26468,-97.72985,Entire home/apt,120,2,86,0.95,1,Austin
1441538,Tarrytown Colonial Farmhouse with Resort Pool,6932708,30.29012,-97.7623,Entire home/apt,1500,3,1,0.39,2,Austin
1446294,Casita Verde - Long Term Rental - Minimum 3 Months,7764443,30.24216,-97.75549,Entire home/apt,133,30,0,,2,Austin
1461266,Spacious Hyde Park Guest House,578211,30.30247,-97.72771,Entire home/apt,129,20,58,0.6,9,Austin
1462311,Stay and Enjoy The Austin Texas House South Congress,740347,30.24668,-97.75618,Entire home/apt,153,1,929,13.68,1,Austin
1462557,Cozy Allendale Apartment Hideaway,7838294,30.34042,-97.7463,Entire home/apt,91,2,146,1.58,1,Austin
1484462,Private and Sunny Zilker Cottage,7857883,30.25039,-97.77751,Entire home/apt,118,2,287,3.33,1,Austin
1499714,Cenote Studio right downtown,8014187,30.26035,-97.7348,Entire home/apt,120,1,443,8.73,2,Austin
1502213,Light-filled Loft near SoCo for Multi-Month lease,8026447,30.22784,-97.76439,Entire home/apt,79,30,7,0.11,1,Austin
1507941,Guest House Manor Rd Austin SXSW,8054740,30.28602,-97.71552,Entire home/apt,149,2,132,1.65,1,Austin
1542596,SXSW - AMAZING LOCATION,8221829,30.25518,-97.76426,Private room,500,1,0,,1,Austin
1542779,!Private Room(s)- 10 mins to Downtown Austin,7567467,30.32674,-97.68213,Private room,59,1,241,8.95,10,Austin
1551163,eastside charm by the lake,5648290,30.25144,-97.71486,Entire home/apt,285,1,3,0.05,1,Austin
1570491,The Argyle Suite/Loft on 4th Street,4929310,30.26491,-97.74074,Entire home/apt,193,1,197,2.04,28,Austin
1574481,PERFECT SXSW 2/2 HOME! WALK TO MOST EVENTS!,8368983,30.25561,-97.73486,Entire home/apt,314,3,34,0.37,1,Austin
1576290,Private room with private bath kitc,8223285,30.18933,-97.82398,Private room,115,1,0,,1,Austin
1577342,"Cozy, bright lofted studio",8384474,30.28019,-97.71366,Entire home/apt,105,2,298,37.88,1,Austin
1578787,SXSW DEAL Rustic Downtown Cottage,8395205,30.27519,-97.72981,Entire home/apt,425,1,1,0.01,1,Austin
1579405,Recharge at Casa Moderna Filled with Natural Light,8402421,30.28054,-97.71015,Entire home/apt,230,3,200,2.73,11,Austin
1586879,Cute Studio Near SXSW,6591320,30.23853,-97.78621,Entire home/apt,175,1,0,,1,Austin
1588655,"Swim, Sun and Relax in this Bali-inspired Artist's Loft House in Austin",3264154,30.22557,-97.8078,Entire home/apt,333,28,71,0.86,2,Austin
1592065,"Modern 3-Story, Pool, Garden Living",8289500,30.24713,-97.76286,Entire home/apt,425,3,65,0.67,1,Austin
1593451,South Lamar Zilker Cottage,8495321,30.24884,-97.77593,Entire home/apt,99,3,229,2.5,1,Austin
1594441,Little Longhorn - Walk to UT/Bass Hall/ St. Davids,5138696,30.28761,-97.72626,Entire home/apt,166,10,23,0.48,1,Austin
1599035,Relax by the Pool & Spa at This Fun SoCo Oasis with Casita,172182,30.23835,-97.75557,Entire home/apt,563,1,221,2.3,3,Austin
1608290,Just listed for SXSW!,5453757,30.25177,-97.76923,Entire home/apt,1100,3,0,,1,Austin
1608994,Modern 2BR in Historic Hyde Park,578211,30.30285,-97.7278,Entire home/apt,165,20,74,1.01,9,Austin
1612438,South Congress Dream House,8584307,30.25246,-97.74848,Entire home/apt,236,2,34,0.42,1,Austin
1618754,Private room in Northwest Hills,8612372,30.36539,-97.75179,Private room,100,1,8,0.1,1,Austin
1627417,Hamilton Pool Road Guest House,1514891,30.30878,-97.98471,Entire home/apt,130,2,127,1.38,1,Austin
1640231,"East Austin Cozy Getaway-walk to food, bars &trail",8708918,30.25463,-97.7151,Entire home/apt,157,3,201,2.12,1,Austin
1641751,Bicycle bnb in South Central Austin,8716539,30.2432,-97.76651,Entire home/apt,129,2,359,6.84,1,Austin
1649463,SXSW !!!  - Beautiful Westlake/Rollingwood Home,6659104,30.27733,-97.80071,Entire home/apt,1650,5,0,,1,Austin
